placement,table_id,table_caption,dataset,model,hop,partition,beta,method,PE,num_clients,accuracy,mean_acc_pct,std_acc_pct,n_reps,delta_vs_zerohop_pp,zerohop_acc_pct,num_iter,t,alpha,notes,source_summary_path,source_dataset,beta_label,zero_acc_pct,full_acc_pct,best_fedprop_method,best_fedprop_acc_pct,gain_vs_zero_pp,full_gap_pp,gap_closed_pct,gap_closed_clipped_pct,status,zero_n_reps,full_n_reps,fedprop_n_reps
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,non-IID (beta=1),1,FedProp-Adj,yes,10,67.48 +/- 0.88 (n=10),67.48,0.879140994885852,10.0,5.9466666666666725,61.53333333333333,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,non-IID (beta=1),1,FedProp-Diff,no,10,66.12 +/- 0.98 (n=8),66.125,0.9837973078114944,8.0,4.591666666666669,61.53333333333333,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,non-IID (beta=1),1,FedProp-Diff,yes,10,67.46 +/- 0.64 (n=10),67.46000000000001,0.6380525927469551,10.0,5.9266666666666765,61.53333333333333,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,63.80 +/- 1.54 (n=10),63.8,1.5427248620541525,10.0,5.140000000000001,58.66,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,IID (beta=10000),10000,FedProp-Adj,yes,10,65.05 +/- 0.90 (n=10),65.05000000000001,0.9021579068482912,10.0,6.390000000000015,58.66,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,62.62 +/- 1.54 (n=10),62.62,1.5353609781850448,10.0,3.960000000000001,58.66,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,1,IID (beta=10000),10000,FedProp-Diff,yes,10,65.24 +/- 1.06 (n=10),65.24,1.0616548926610347,10.0,6.579999999999998,58.66,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,non-IID (beta=1),1,FedProp-Adj,no,10,68.23 +/- 0.45 (n=3),68.23333333333333,0.4509249752822898,3.0,7.063333333333333,61.17,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,non-IID (beta=1),1,FedProp-Adj,yes,10,68.45 +/- 0.77 (n=10),68.45,0.7749551958375083,10.0,7.280000000000001,61.17,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,non-IID (beta=1),1,FedProp-Diff,no,10,68.73 +/- 1.19 (n=3),68.73333333333333,1.1930353445448802,3.0,7.563333333333333,61.17,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,non-IID (beta=1),1,FedProp-Diff,yes,10,69.09 +/- 0.79 (n=10),69.08999999999999,0.7852105167122696,10.0,7.9199999999999875,61.17,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,65.83 +/- 0.55 (n=3),65.83333333333333,0.5507570547286107,3.0,7.0533333333333275,58.78,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,IID (beta=10000),10000,FedProp-Adj,yes,10,66.51 +/- 1.26 (n=10),66.51,1.2600264547487363,10.0,7.730000000000004,58.78,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,66.90 +/- 0.17 (n=3),66.9,0.1732050807568879,3.0,8.120000000000005,58.78,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Citeseer,GCN,2,IID (beta=10000),10000,FedProp-Diff,yes,10,66.79 +/- 1.21 (n=10),66.79,1.2068784344562455,10.0,8.010000000000005,58.78,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=1),1,FedProp-Adj,no,10,80.18 +/- 0.79 (n=10),80.18,0.7913420387052743,10.0,13.010000000000005,67.17,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=1),1,FedProp-Adj,yes,10,81.78 +/- 0.90 (n=10),81.78,0.9028350409189402,10.0,14.61,67.17,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=1),1,FedProp-Diff,no,10,76.88 +/- 1.17 (n=10),76.88000000000001,1.1659998094148891,10.0,9.710000000000008,67.17,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=1),1,FedProp-Diff,yes,10,79.90 +/- 0.65 (n=10),79.9,0.6531972647421813,10.0,12.730000000000004,67.17,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=10),10,FedProp-Adj,no,10,74.83 +/- 1.52 (n=10),74.83,1.5173441710216369,10.0,13.379999999999995,61.45,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=10),10,FedProp-Adj,yes,10,78.03 +/- 1.19 (n=20),78.03,1.1916816954027185,20.0,16.58,61.45,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=10),10,FedProp-Diff,no,10,70.17 +/- 2.06 (n=10),70.17,2.062388044099469,10.0,8.719999999999999,61.45,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,non-IID (beta=10),10,FedProp-Diff,yes,10,75.33 +/- 0.97 (n=10),75.33,0.9661492868312048,10.0,13.879999999999995,61.45,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,IID (beta=10000),10000,FedProp-Adj,no,10,74.53 +/- 2.36 (n=10),74.53,2.35704617406335,10.0,13.230000000000004,61.3,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,IID (beta=10000),10000,FedProp-Adj,yes,10,77.73 +/- 0.83 (n=40),77.7325,0.8266048880968719,40.0,16.432500000000005,61.3,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,IID (beta=10000),10000,FedProp-Diff,no,10,70.42 +/- 1.11 (n=20),70.41999999999999,1.108626461698866,20.0,9.11999999999999,61.3,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GAT,2,IID (beta=10000),10000,FedProp-Diff,yes,10,75.63 +/- 0.86 (n=10),75.63,0.861587681744194,10.0,14.329999999999998,61.3,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,non-IID (beta=1),1,FedProp-Adj,no,10,76.80 +/- 1.61 (n=15),76.8,1.606682473741646,15.0,10.831999999999994,65.968,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,non-IID (beta=1),1,FedProp-Adj,yes,10,79.48 +/- 0.88 (n=13),79.48461538461538,0.8763999789348014,13.0,13.516615384615378,65.968,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,non-IID (beta=1),1,FedProp-Diff,no,10,76.34 +/- 1.09 (n=15),76.34,1.0874610009427603,15.0,10.372,65.968,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,non-IID (beta=1),1,FedProp-Diff,yes,10,81.38 +/- 0.75 (n=13),81.37692307692308,0.7451552927117968,13.0,15.408923076923074,65.968,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,71.59 +/- 1.96 (n=14),71.59285714285714,1.9621276856884369,14.0,11.797735191637635,59.79512195121951,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,IID (beta=10000),10000,FedProp-Adj,yes,10,74.29 +/- 0.64 (n=13),74.29230769230769,0.6356906198006739,13.0,14.497185741088181,59.79512195121951,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,69.90 +/- 1.54 (n=25),69.896,1.5447437759490494,25.0,10.100878048780494,59.79512195121951,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,1,IID (beta=10000),10000,FedProp-Diff,yes,10,75.05 +/- 0.66 (n=13),75.04615384615386,0.6615831827459858,13.0,15.25103189493435,59.79512195121951,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,non-IID (beta=1),1,FedProp-Adj,no,10,79.58 +/- 0.78 (n=13),79.57692307692308,0.7769103832423304,13.0,11.366923076923072,68.21000000000001,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,non-IID (beta=1),1,FedProp-Adj,yes,10,81.44 +/- 0.60 (n=13),81.43846153846154,0.6035153429953252,13.0,13.22846153846153,68.21000000000001,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,non-IID (beta=1),1,FedProp-Diff,no,10,79.98 +/- 0.61 (n=13),79.98461538461538,0.6108002317263159,13.0,11.774615384615373,68.21000000000001,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,non-IID (beta=1),1,FedProp-Diff,yes,10,82.28 +/- 0.61 (n=13),82.28461538461538,0.6121630417981697,13.0,14.07461538461537,68.21000000000001,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,74.77 +/- 0.60 (n=13),74.76923076923076,0.603302874992619,13.0,12.749230769230756,62.02,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,IID (beta=10000),10000,FedProp-Adj,yes,10,76.43 +/- 0.65 (n=13),76.43076923076923,0.6511331346002596,13.0,14.410769230769226,62.02,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,IID (beta=10000),10000,FedProp-Diff,no,10,75.08 +/- 0.81 (n=13),75.08461538461539,0.8122460155295259,13.0,13.064615384615387,62.02,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Cora,GCN,2,IID (beta=10000),10000,FedProp-Diff,yes,10,77.34 +/- 0.84 (n=13),77.33846153846154,0.8411682962190763,13.0,15.318461538461541,62.02,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=1),1,FedProp-Adj,no,10,71.94 +/- 0.42 (n=10),71.94,0.4221637386396688,10.0,8.051764705882348,63.88823529411765,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=1),1,FedProp-Adj,yes,10,74.84 +/- 0.87 (n=60),74.83833333333332,0.8688764743527224,60.0,10.950098039215675,63.88823529411765,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=1),1,FedProp-Diff,no,10,71.32 +/- 2.56 (n=10),71.32,2.5559516601236583,10.0,7.431764705882344,63.88823529411765,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=1),1,FedProp-Diff,yes,10,74.24 +/- 0.93 (n=50),74.236,0.9308236422981668,50.0,10.347764705882355,63.88823529411765,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=10),10,FedProp-Adj,no,10,77.34 +/- 0.95 (n=10),77.34,0.9477458637325852,10.0,9.86999999999999,67.47000000000001,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=10),10,FedProp-Adj,yes,10,77.80 +/- 0.78 (n=70),77.80142857142857,0.7756237054817091,70.0,10.33142857142856,67.47000000000001,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=10),10,FedProp-Diff,no,10,75.64 +/- 0.95 (n=10),75.64,0.952423808559568,10.0,8.169999999999987,67.47000000000001,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,non-IID (beta=10),10,FedProp-Diff,yes,10,78.16 +/- 0.77 (n=50),78.158,0.7701285341965162,50.0,10.687999999999988,67.47000000000001,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Adj,no,10,79.36 +/- 0.63 (n=10),79.36000000000001,0.6328067986711624,10.0,15.01000000000002,64.35,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Adj,yes,10,78.68 +/- 0.58 (n=80),78.68125,0.5759073743211394,80.0,14.331250000000011,64.35,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Diff,no,10,75.59 +/- 1.20 (n=13),75.59230769230768,1.19545077861975,13.0,11.24230769230769,64.35,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GAT,2,IID (beta=10000),10000,FedProp-Diff,yes,10,78.55 +/- 0.66 (n=50),78.548,0.6649351663960967,50.0,14.198000000000008,64.35,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,non-IID (beta=10),10,FedProp-Adj,no,10,77.85 +/- 1.38 (n=30),77.84666666666666,1.382834004881813,30.0,4.336666666666673,73.50999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,non-IID (beta=10),10,FedProp-Adj,yes,10,79.23 +/- 0.74 (n=10),79.23,0.7394442357458598,10.0,5.720000000000013,73.50999999999999,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,non-IID (beta=10),10,FedProp-Diff,no,10,75.75 +/- 1.46 (n=10),75.75,1.4562127439201866,10.0,2.240000000000009,73.50999999999999,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,non-IID (beta=10),10,FedProp-Diff,yes,10,79.64 +/- 0.70 (n=10),79.64,0.6995236474439833,10.0,6.13000000000001,73.50999999999999,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,IID (beta=10000),10000,FedProp-Adj,no,10,77.42 +/- 1.30 (n=20),77.425,1.300151812998047,20.0,8.05131578947369,69.3736842105263,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,IID (beta=10000),10000,FedProp-Adj,yes,10,78.80 +/- 0.67 (n=10),78.8,0.6666666666666672,10.0,9.42631578947369,69.3736842105263,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,IID (beta=10000),10000,FedProp-Diff,no,10,75.35 +/- 1.81 (n=10),75.35000000000001,1.8136825644098944,10.0,5.976315789473702,69.3736842105263,50.0,0.1,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,1,IID (beta=10000),10000,FedProp-Diff,yes,10,79.11 +/- 0.53 (n=10),79.11,0.5279941077112303,10.0,9.736315789473693,69.3736842105263,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,non-IID (beta=10),10,FedProp-Adj,no,10,76.93 +/- 0.40 (n=3),76.93333333333334,0.4041451884327384,3.0,2.4633333333333383,74.47,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,non-IID (beta=10),10,FedProp-Adj,yes,10,79.38 +/- 1.70 (n=10),79.38000000000001,1.6975799768428537,10.0,4.910000000000011,74.47,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,non-IID (beta=10),10,FedProp-Diff,no,10,75.97 +/- 0.47 (n=3),75.96666666666667,0.4725815626252612,3.0,1.4966666666666697,74.47,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,non-IID (beta=10),10,FedProp-Diff,yes,10,80.19 +/- 1.55 (n=10),80.19000000000001,1.5545274380195266,10.0,5.720000000000013,74.47,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,IID (beta=10000),10000,FedProp-Adj,no,10,80.20 +/- 0.53 (n=3),80.2,0.5291502622129186,3.0,6.439999999999998,73.76,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
main,T4,Positional-encoding (RFP) ablation: paired PE on/off conditions,Pubmed,GCN,2,IID (beta=10000),10000,FedProp-Adj,yes,10,79.89 +/- 0.85 (n=10),79.89,0.8543353491977764,10.0,6.1299999999999955,73.76,80.0,1.0,0.5,arxiv PE rows are the explained negative result (PE width 1088 vs 128-dim features),experiments/results/current/summary_current_live_preferred.csv,,,,,,,,,,,,,,
